"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
"Gift card balance not reflecting after purchase for new accounts","miller_avery","grot_plushies","grot-plushies/frontend","1172","false","1757236871978","","1758135165879","[""customer-support"",""area/search"",""area/mobile"",""effort/medium"",""priority/low""]","[""sec_reviewer""]"
"Cart API returns 500 when product has null price field after recent deploy","blake_chris","grot_plushies","grot-plushies/cart-service","1741","true","1757236629713","1759463990902","1759463990902","[""bug"",""area/webhooks"",""effort/small"",""priority/medium""]","[""ux_designer""]"
"Idempotency key collision causes payment deduplication false positive under high load","patel_nisha","grot_plushies","grot-plushies/payment-service","1658","false","1757218060722","","1758369568424","[""bug"",""area/retry-logic"",""area/refunds"",""effort/medium"",""priority/medium""]","[]"
"Cart restoration from abandoned checkout uses expired prices since v2.4 upgrade","reed_jordan","grot_plushies","grot-plushies/cart-service","1623","false","1757162550598","","1758027237595","[""bug"",""area/pricing"",""effort/small"",""priority/medium""]","[]"
"Apple Pay session validation fails on subdomain checkout pages on staging","honda_yuki","grot_plushies","grot-plushies/payment-service","1795","false","1757122003521","","1757557058191","[""bug"",""area/invoicing"",""effort/small"",""priority/high""]","[""sre_oncall""]"
"Bulk add-to-cart endpoint times out for orders with 50+ items intermittently","cohen_dan","grot_plushies","grot-plushies/cart-service","1408","false","1757095668547","","1757866439786","[""bug"",""area/inventory-sync"",""effort/small"",""priority/medium""]","[]"
"Add cart analytics events for conversion funnel tracking (regression)","andersson_emma","grot_plushies","grot-plushies/cart-service","1613","false","1757011458831","","1758041173730","[""feature-request"",""area/persistence"",""effort/medium"",""priority/high""]","[]"
"Cart total miscalculated when mixing percentage and fixed discounts intermittently","novak_petra","grot_plushies","grot-plushies/cart-service","1812","false","1756982578333","","1757840140449","[""bug"",""area/discounts"",""effort/small"",""priority/medium""]","[]"
"Product availability API ignores warehouse-level stock splits","bauer_lukas","grot_plushies","grot-plushies/product-catalog-service","1213","false","1756894394834","","1757528128353","[""bug"",""area/import-export"",""effort/small"",""priority/high""]","[]"
"International customer charged domestic tax rate incorrectly","fischer_jan","grot_plushies","grot-plushies/payment-service","1295","true","1756891639214","1759177713468","1759177713468","[""customer-support"",""area/refunds"",""area/pci-compliance"",""effort/medium"",""priority/low""]","[""ops_admin""]"
"Full-text search returns no results for hyphenated product names in production","lopez_rosa","grot_plushies","grot-plushies/product-catalog-service","1375","false","1756841118889","","1757677706092","[""bug"",""area/search-index"",""effort/large"",""priority/low""]","[]"
"Pagination breaks when filtering by category on search page intermittently","foster_lee","grot_plushies","grot-plushies/frontend","1552","false","1756820401134","","1757593300337","[""bug"",""area/ui"",""effort/small"",""priority/medium""]","[""sre_oncall""]"
"Add accessibility score badge to meet WCAG 2.1 AA intermittently","moller_freja","grot_plushies","grot-plushies/frontend","1828","true","1756805634660","1758480146633","1758480146633","[""feature-request"",""area/ui"",""area/search"",""area/i18n"",""effort/small"",""priority/low""]","[""ux_designer""]"
"Cart quantity update endpoint allows fractional quantities on staging","ortiz_diego","grot_plushies","grot-plushies/cart-service","1980","false","1756803715072","","1757858845649","[""bug"",""area/validation"",""area/session"",""area/shipping-calc"",""effort/small"",""priority/low""]","[]"
"Price formatting broken for JPY and KRW currencies","larsson_ella","grot_plushies","grot-plushies/frontend","1794","false","1756798887836","","1757539678305","[""bug"",""area/accessibility"",""area/checkout-flow"",""effort/small"",""priority/low""]","[]"
"Customer payment declined despite sufficient card balance after recent deploy","honda_yuki","grot_plushies","grot-plushies/payment-service","1887","true","1756782043442","1757864749964","1757864749964","[""customer-support"",""area/refunds"",""effort/medium"",""priority/medium""]","[""qa_engineer""]"
"Support multi-warehouse inventory with location-based availability intermittently","clark_mia","grot_plushies","grot-plushies/product-catalog-service","1909","true","1756659896047","1757721012237","1757721012237","[""feature-request"",""area/caching"",""effort/small"",""priority/medium""]","[""ux_designer""]"
"Discount code rejected but shows as valid in marketing email","chen_wei","grot_plushies","grot-plushies/cart-service","1566","true","1756633351185","1758735529444","1758735529444","[""customer-support"",""area/persistence"",""effort/large"",""priority/medium""]","[""platform_eng""]"
"PCI audit flag: card number appears in application debug logs","martinez_sofia","grot_plushies","grot-plushies/payment-service","1650","true","1756579744467","1757199768315","1757199768315","[""bug"",""area/pci-compliance"",""effort/large"",""priority/low""]","[""product_mgr""]"
"Tax calculation service timeout causes entire payment to fail in production","novak_petra","grot_plushies","grot-plushies/payment-service","1824","true","1756572764532","1758825032220","1758825032220","[""bug"",""area/currency"",""effort/small"",""priority/high""]","[""dev_lead"",""data_eng""]"
"Add save-for-later functionality with reminder notifications intermittently","cohen_dan","grot_plushies","grot-plushies/cart-service","1311","false","1756533024907","","1756551103733","[""feature-request"",""area/discounts"",""effort/small"",""priority/high""]","[]"
"Implement product review moderation workflow after recent deploy","andersson_emma","grot_plushies","grot-plushies/product-catalog-service","1970","false","1756513129930","","1756842328124","[""feature-request"",""area/api"",""effort/medium"",""priority/critical""]","[]"
"Customer finds product reviews from different product showing on page","kelly_erin","grot_plushies","grot-plushies/product-catalog-service","1487","false","1756481438020","","1757040655670","[""customer-support"",""area/postgres"",""effort/large"",""priority/medium""]","[]"
"PayPal IPN handler drops notifications during deployment rollout","davis_riley","grot_plushies","grot-plushies/payment-service","1534","false","1756417794296","","1757345426564","[""bug"",""area/tax-calc"",""effort/large"",""priority/medium""]","[]"
"API returns 500 when querying products with special characters in name on staging","moore_ash","grot_plushies","grot-plushies/product-catalog-service","1485","true","1756370419440","1756783241434","1756783241434","[""bug"",""area/inventory"",""effort/large"",""priority/medium""]","[""infra_lead""]"
"Concurrent cart updates cause lost-update anomaly without optimistic locking","mueller_tim","grot_plushies","grot-plushies/cart-service","1913","false","1756359956948","","1756742832054","[""bug"",""area/api"",""area/discounts"",""effort/small"",""priority/low""]","[]"
"Implement cart-level notes for special instructions","rivera_sol","grot_plushies","grot-plushies/cart-service","1885","false","1756341180910","","1756492369620","[""feature-request"",""area/session"",""area/inventory-sync"",""area/api"",""effort/small"",""priority/low""]","[""infra_lead""]"
"Order confirmation email link redirects to 404 under high load","hussain_amir","grot_plushies","grot-plushies/frontend","1006","false","1756323562605","","1757181268664","[""bug"",""area/performance"",""effort/medium"",""priority/high""]","[""sre_oncall""]"
"Add product size guide overlay for plushie dimensions intermittently","petrov_ivan","grot_plushies","grot-plushies/frontend","1530","false","1756300472129","","1756547607489","[""feature-request"",""area/search"",""effort/small"",""priority/medium""]","[]"
"Promotional free item not removed when qualifying items deleted since v2.4 upgrade","lin_mei","grot_plushies","grot-plushies/cart-service","1271","false","1756288799587","","1756710713729","[""bug"",""area/discounts"",""area/inventory-sync"",""effort/small"",""priority/low""]","[""product_mgr"",""dev_lead""]"
"Add visual product configurator for custom plushies intermittently","santos_leo","grot_plushies","grot-plushies/frontend","1092","false","1756268314989","","1756962399389","[""feature-request"",""area/i18n"",""area/search"",""area/performance"",""effort/small"",""priority/medium""]","[]"
"Promotional free item not removed when qualifying items deleted (regression)","becker_anna","grot_plushies","grot-plushies/cart-service","1555","false","1756254548657","","1757404458175","[""bug"",""area/pricing"",""effort/small"",""priority/high""]","[]"
"Bundle pricing breaks when individual item is out of stock under high load","nelson_skylar","grot_plushies","grot-plushies/cart-service","1126","true","1756248871797","1756762761245","1756762761245","[""bug"",""area/ttl"",""area/session"",""area/shipping-calc"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Implement real-time inventory reservation on add-to-cart","lewis_brooke","grot_plushies","grot-plushies/cart-service","1334","true","1756198996699","1756474647479","1756474647479","[""feature-request"",""area/discounts"",""area/shipping-calc"",""effort/medium"",""priority/low""]","[""platform_eng""]"
"International customer charged domestic tax rate incorrectly","cruz_maria","grot_plushies","grot-plushies/payment-service","1740","true","1756171634363","1756681729099","1756681729099","[""customer-support"",""area/receipts"",""effort/medium"",""priority/critical""]","[""platform_eng"",""infra_lead""]"
"Gift card partial redemption leaves orphaned balance record since v2.4 upgrade","lopez_rosa","grot_plushies","grot-plushies/payment-service","1150","true","1756156957431","1757948658123","1757948658123","[""bug"",""area/retry-logic"",""effort/small"",""priority/medium""]","[""qa_engineer""]"
